roll_degree,pitch_degree,yaw_degree,left_pressure,right_pressure,left_hip_joint,right_hip_joint,left_knee_joint,right_knee_joint,targets
-10.845036,-86.864174,329.02652,219,-16,0,-6.20E-05,0.104671,0.104661,2
-10.87216,-85.76223,332.421356,242,-17,-6.00E-06,1.20E-05,0.104603,0.104661,2
-8.178597,-85.050278,334.695282,254,-16,-1.90E-05,1.90E-05,0.10469,0.104661,2
-5.291509,-85.502556,338.249512,267,2,-1.90E-05,1.90E-05,0.10471,0.104671,2
1.185392,-85.225388,340.584167,284,42,0,-1.90E-05,0.104584,0.104729,2
5.214046,-84.674271,339.213226,270,85,3.70E-05,-2.50E-05,0.104719,0.104525,2
1.973608,-85.192856,338.532623,241,108,-2.50E-05,3.70E-05,0.104622,0.104719,2
2.533772,-86.604782,339.212219,224,122,-3.10E-05,0,0.104622,0.104719,2
1.342805,-87.323479,340.653809,213,130,1.20E-05,-1.20E-05,0.10471,0.104681,2
2.191362,-89.012939,342.3862,195,135,1.20E-05,6.00E-06,0.1047,0.104632,2
3.027559,-89.847145,343.509521,149,132,1.20E-05,6.00E-06,0.104681,0.104632,2
4.490046,-90.695755,343.91214,150,90,-3.10E-05,-6.00E-06,0.104564,0.104632,2
4.77478,-92.064293,346.043793,173,53,-6.00E-06,-6.00E-06,0.1047,0.10469,2
4.605831,-92.647575,348.151184,188,23,3.10E-05,-6.00E-06,0.10471,0.1047,2
2.947864,-92.639511,349.519562,185,7,2.50E-05,-6.00E-06,0.10471,0.104652,2
-1.529202,-92.348991,351.616913,190,3,-6.90E-05,0,0.104564,0.10471,2
-3.757927,-91.058739,352.175751,199,16,2.50E-05,6.00E-06,0.10469,0.104661,2
-4.88421,-90.613426,352.621796,221,39,2.50E-05,-1.20E-05,0.104729,0.104661,2
-4.11556,-90.506653,352.565796,246,54,-1.90E-05,0,0.104642,0.104661,2
-2.690027,-90.880638,351.532654,250,75,-3.70E-05,0,0.104603,0.104671,2
-0.666051,-91.801956,350.470734,234,95,1.90E-05,6.00E-06,0.10471,0.10469,2
0.663731,-92.799278,350.338745,209,104,1.90E-05,-6.00E-06,0.10471,0.10469,2
2.339255,-93.503304,350.85083,186,106,-6.00E-06,-1.20E-05,0.104642,0.104681,2
0.813553,-94.42131,352.019379,173,109,-1.90E-05,6.00E-06,0.104642,0.104652,2
2.268576,-94.825577,352.935303,167,112,-6.00E-06,6.00E-06,0.10469,0.104642,2
2.841125,-95.285728,353.198029,169,109,1.90E-05,0,0.1047,0.104642,2
2.846673,-95.368393,353.716309,170,104,2.50E-05,-1.20E-05,0.104681,0.104652,2
2.677205,-95.472626,353.755524,167,98,-3.70E-05,-6.00E-06,0.104632,0.10471,2
2.607977,-95.752235,354.637726,169,95,0,6.00E-06,0.104661,0.10471,2
2.174828,-95.951607,355.897919,174,91,1.90E-05,6.00E-06,0.1047,0.104632,2
1.921506,-96.085754,356.822113,188,87,1.20E-05,0,0.104681,0.104632,2
1.082263,-95.697311,357.633423,242,54,-1.20E-05,0,0.104671,0.104719,2
0.095053,-94.188591,358.014191,258,-4,-1.20E-05,-6.00E-06,0.104652,0.104923,2
-0.681837,-90.661118,356.08136,251,-14,6.90E-05,-0.000773,0.090837,0.154956,2
-0.117835,-87.794327,351.220978,230,-15,1.20E-05,0.010563,0.088026,0.283679,2
1.992434,-82.447456,342.605286,221,-14,-2.50E-05,-0.006058,0.092621,0.427506,2
1.821622,-80.954872,336.870789,224,-16,0,-0.083006,0.106949,0.571778,2
0.038699,-82.263405,335.244202,257,-18,2.50E-05,-0.176382,0.113163,0.715605,2
-1.216934,-83.840332,337.110718,270,-17,2.50E-05,-0.26466,0.123536,0.858976,2
-2.456575,-86.874504,339.906921,257,-16,2.50E-05,-0.325243,0.13548,0.987825,2
1.439217,-88.554039,344.038727,259,-17,-1.20E-05,-0.351169,0.138669,1.037577,2
0.763421,-89.536613,345.33252,253,-16,-5.60E-05,-0.359003,0.139367,1.002028,2
-0.549818,-89.763908,346.488983,245,-16,6.00E-06,-0.361763,0.139552,0.882796,2
-2.702531,-90.579041,349.034302,244,-16,3.10E-05,-0.369653,0.13961,0.738532,2
-2.206315,-91.237785,350.90625,242,-16,-1.20E-05,-0.372788,0.1396,0.594706,2
-1.753666,-91.772606,352.000092,235,-16,-1.90E-05,-0.373386,0.139552,0.450889,2
-1.254934,-91.855789,351.828461,234,-16,1.20E-05,-0.373654,0.139542,0.332112,2
-0.481348,-90.228111,350.805511,235,-16,0,-0.373548,0.139571,0.188315,2
-3.195064,-91.765266,350.134094,233,-16,0,-0.373773,0.139658,0.096479,2
-3.801289,-93.774719,353.931122,234,-16,1.90E-05,-0.373698,0.13961,0.091215,2
-3.149962,-95.376289,359.842407,243,-16,-3.70E-05,-0.373598,0.139513,0.108723,2
-3.102046,-96.438454,0.618007,244,-16,-6.00E-06,-0.373742,0.139668,0.113658,2
-4.674039,-97.621109,4.15479,243,-15,-1.90E-05,-0.373636,0.13961,0.114714,2
-5.252437,-97.521027,6.625728,249,-16,3.70E-05,-0.373648,0.139571,0.114918,2
-3.575954,-96.476273,6.787459,273,1,0,-0.373654,0.139561,0.114966,2
-0.680431,-95.067009,5.569035,212,38,-3.10E-05,-0.373611,0.139493,0.115092,2
0.360143,-91.452126,188.83255,98,47,0,-0.373679,0.139697,0.115005,2
-0.330969,-88.128906,295.407684,52,73,0.000174,-0.373717,0.139552,0.115005,2
2.873107,-84.910179,327.24353,41,89,0.01363,-0.371523,0.185319,0.11422,2
1.475321,-82.452599,334.385284,41,102,-0.016821,-0.343023,0.311589,0.123391,2
3.140598,-81.982292,334.917542,40,106,-0.10437,-0.292468,0.455842,0.134035,2
3.882746,-79.502609,328.636292,43,105,-0.282921,-0.189588,0.909358,0.139445,0
-1.339276,-79.344086,327.362427,42,113,-0.299112,-0.174325,1.054785,0.13961,0
1.100658,-80.036385,328.85968,41,98,-0.346407,-0.135624,1.144953,0.139581,0
5.527703,-84.190239,330.108063,42,95,-0.362455,-0.087917,1.150469,0.139745,0
6.081504,-88.578346,331.807739,41,112,-0.361745,-0.03634,1.070984,0.1396,0
3.859395,-91.279495,337.190063,42,120,-0.366064,-0.001571,0.93056,0.139571,0
4.249417,-91.865715,341.319641,41,123,-0.37811,0.011018,0.786297,0.139571,0
4.247666,-92.479889,342.6427,43,125,-0.381002,0.013916,0.64248,0.139542,0
4.376644,-92.996307,344.714142,44,123,-0.381613,0.014515,0.500379,0.13959,0
5.081035,-93.498436,345.838196,44,121,-0.381744,0.014639,0.381379,0.1396,0
5.733267,-93.906311,346.635925,43,120,-0.381787,0.014695,0.2354,0.1396,0
6.265523,-93.97541,346.383484,45,120,-0.381825,0.014751,0.108229,0.13961,0
6.862941,-94.601707,345.914673,46,118,-0.381806,0.014689,0.060823,0.13961,0
5.336185,-95.989441,347.263641,46,118,-0.381769,0.01467,0.074667,0.13961,0
4.569348,-95.268936,349.388977,43,118,-0.381787,0.014664,0.084574,0.139464,0
6.037153,-95.602684,349.079041,45,120,-0.381856,0.014751,0.086416,0.139639,0
7.319022,-95.952621,348.638702,44,122,-0.381794,0.014689,0.087017,0.13961,0
7.848862,-96.871979,348.592133,44,124,-0.381769,0.014664,0.087163,0.139542,0
6.284027,-97.496536,350.393097,44,121,-0.381787,0.014683,0.087182,0.139542,0
6.766455,-97.854515,352.403778,45,117,-0.381862,0.014751,0.087143,0.139639,0
6.225559,-97.520683,354.026947,46,118,-0.381775,0.01467,0.087192,0.139629,0
6.157385,-96.62178,354.035675,46,120,-0.381775,0.014677,0.087221,0.13959,0
5.529952,-95.833229,354.427094,44,126,-0.381862,0.014751,0.087105,0.139581,0
6.424332,-94.311584,352.571442,119,95,-0.381794,0.014702,0.08724,0.139464,0
5.400322,-90.487396,350.790039,206,27,-0.381769,0.014677,0.087085,0.139678,0
5.932961,-87.316681,344.156433,222,-2,-0.381812,0.014695,0.087231,0.139552,0
3.396053,-83.914299,339.528046,237,-10,-0.377306,0.008164,0.088966,0.172842,0
1.963509,-80.171822,336.184265,235,-9,-0.34928,-0.03968,0.100871,0.290029,0
2.45297,-80.53019,334.183228,232,-10,-0.301274,-0.133337,0.111593,0.435823,0
-0.162883,-81.075691,333.722504,245,-10,-0.237619,-0.224569,0.1196,0.577905,0
-0.817064,-81.394325,334.533386,249,-10,-0.183437,-0.302122,0.13104,0.747199,2
-0.604657,-84.614929,336.203339,251,-9,-0.12172,-0.345223,0.138194,0.875059,2
-1.393674,-86.918266,339.046356,244,-11,-0.082115,-0.356061,0.139212,0.922523,2
1.726612,-87.441193,339.226227,243,-12,-0.042964,-0.360635,0.139552,0.88487,2
-0.079672,-89.272758,339.733246,245,-12,-0.002144,-0.362835,0.139552,0.764106,2
-0.487154,-89.898468,342.092255,250,-12,0.019513,-0.370277,0.139619,0.621569,2
-0.840874,-91.975822,345.245972,246,-12,0.023476,-0.374602,0.139561,0.477733,2
1.324329,-92.276001,346.927216,246,-12,0.02428,-0.375543,0.139503,0.333489,2
1.821872,-92.685089,347.220581,240,-12,0.024455,-0.375748,0.139532,0.189866,2
1.078544,-93.483734,347.302094,235,-12,0.024555,-0.375792,0.139658,0.09803,2
-0.904364,-94.770134,350.779114,240,-12,0.024517,-0.375848,0.139552,0.091157,2
-2.31176,-96.528099,355.691223,229,-12,0.024467,-0.375755,0.139522,0.10405,2
-4.353944,-97.202019,291.262726,199,-12,0.024586,-0.375879,0.139639,0.107831,2
-5.113199,-97.84272,76.237488,201,-13,0.024523,-0.375817,0.13959,0.108646,2
-5.965248,-98.161819,23.590124,217,-10,0.02453,-0.375817,0.139571,0.108849,2
-2.014552,-96.611687,10.586749,243,-6,0.024499,-0.375817,0.139542,0.108859,2
-0.242385,-94.578285,359.863831,210,40,0.024536,-0.375829,0.139532,0.108878,2
1.177641,-90.817696,354.756989,106,60,0.024505,-0.375755,0.140948,0.108907,2
-1.946781,-88.507835,351.729279,59,97,0.017394,-0.369759,0.199502,0.113842,2
0.043116,-85.151543,346.928101,45,120,-0.025327,-0.337963,0.333004,0.122644,2
0.453052,-81.099785,340.850677,42,129,-0.1156,-0.287863,0.478993,0.133648,2
3.654577,-80.549759,335.35907,41,125,-0.203523,-0.232652,0.621075,0.138301,0
4.837795,-81.652885,330.612732,42,120,-0.291477,-0.182377,0.767073,0.139435,0
6.205811,-85.017242,329.00061,43,124,-0.345759,-0.136852,0.894177,0.139552,0
1.972224,-86.560005,330.904602,44,128,-0.362449,-0.087599,0.944016,0.139552,0
1.673794,-87.554474,334.68399,45,128,-0.361676,-0.034214,0.893353,0.139503,0
5.074658,-89.156807,336.41449,45,133,-0.366874,0.002773,0.764533,0.139571,0
4.616618,-90.211205,337.980865,45,137,-0.378366,0.011405,0.643372,0.139668,0
3.606201,-91.017105,339.522583,46,140,-0.381052,0.013948,0.500602,0.139561,0
0.937156,-91.337181,342.243622,46,142,-0.381632,0.014515,0.356794,0.139561,0
0.163047,-91.943802,344.866272,45,139,-0.38175,0.014646,0.212541,0.139619,0
1.611193,-92.611465,346.511932,47,137,-0.38185,0.014764,0.108161,0.139619,0
1.444964,-93.170029,346.12439,47,135,-0.381806,0.014702,0.057158,0.139619,0
4.291076,-94.341225,346.746582,48,139,-0.381737,0.014646,0.076673,0.139513,0
5.479242,-95.498093,348.245728,46,111,-0.381806,0.014695,0.084284,0.139619,0
7.138474,-95.379478,347.642548,48,135,-0.381825,0.01472,0.086552,0.139648,0
7.570328,-95.740379,347.258301,48,114,-0.381781,0.014677,0.087046,0.1396,0
5.942596,-95.500092,348.158936,48,136,-0.381756,0.014658,0.087163,0.139503,0
5.558758,-95.442764,349.77124,49,139,-0.38185,0.014745,0.087143,0.13959,0
7.379041,-94.055649,350.029541,74,123,-0.381794,0.014695,0.087231,0.139658,0
6.265853,-91.654022,348.887146,200,88,-0.381787,0.014652,0.087105,0.139581,0
7.920962,-87.303734,341.133728,206,7,-0.376596,0.006438,0.089131,0.185416,0
5.437544,-82.942963,336.308105,227,-8,-0.347511,-0.046959,0.101239,0.310019,0
1.281787,-80.02063,332.714874,250,-9,-0.296775,-0.139014,0.111719,0.453855,0
0.797358,-79.130836,331.231171,251,-11,-0.233475,-0.230664,0.120337,0.597236,0
-0.290677,-81.222946,330.264862,249,-10,-0.177928,-0.306621,0.132029,0.743225,2
1.856565,-83.836998,330.384399,251,-10,-0.123658,-0.343964,0.137952,0.885985,2
1.155738,-85.180176,332.535889,241,-10,-0.082395,-0.355849,0.139232,0.924239,2
2.271621,-86.220406,333.237946,239,-10,-0.042578,-0.360542,0.139532,0.877968,2
0.523558,-88.743423,335.580811,236,-10,-0.000305,-0.362817,0.1396,0.751038,2
-0.439415,-90.399361,339.253815,235,-10,0.019937,-0.370943,0.13959,0.630527,2
-0.994023,-91.960182,343.388794,233,-10,0.02352,-0.37477,0.13959,0.488009,2
0.141501,-92.998055,346.234497,229,-10,0.024268,-0.375586,0.139522,0.343746,2
-0.543047,-93.676826,347.793884,227,-10,0.02443,-0.375748,0.13959,0.200336,2
-1.888625,-95.05217,350.317932,222,-11,0.02453,-0.375811,0.139668,0.110488,2
-3.893681,-96.203384,353.869019,223,-10,0.024505,-0.37578,0.139552,0.080435,2
-4.419582,-96.49395,271.270508,224,-10,0.024517,-0.375786,0.139552,0.102034,2
-3.772664,-96.26429,78.898941,227,-11,0.024523,-0.375873,0.139552,0.106998,2
-4.533905,-96.777184,0.451787,231,-11,0.024523,-0.375817,0.139629,0.108461,2
-4.446755,-97.256607,2.242992,250,-11,0.02453,-0.375823,0.139639,0.108781,2
-3.30276,-96.497803,2.746289,268,14,0.024511,-0.375817,0.139464,0.108966,2
1.133061,-93.076126,358.774323,158,55,0.024449,-0.375811,0.1396,0.108927,2
-1.27865,-88.152328,351.156952,72,73,0.02415,-0.375387,0.155169,0.108946,2
0.430472,-85.464798,345.145355,47,92,0.004724,-0.359358,0.250563,0.11709,2
0.843589,-81.44754,339.383881,42,118,-0.063132,-0.317646,0.39309,0.127259,2
4.532631,-79.367256,333.538635,41,135,-0.155025,-0.262404,0.536733,0.13676,2
6.075027,-79.177063,328.80603,42,136,-0.247073,-0.207886,0.680531,0.13897,0
5.633635,-78.866074,326.167755,41,138,-0.324408,-0.160203,0.824765,0.139426,0
4.573731,-81.889854,324.26474,42,141,-0.35866,-0.11469,0.920904,0.139571,0
1.52607,-83.509048,325.049347,43,143,-0.362405,-0.061761,0.930793,0.139571,0
3.309133,-86.387321,328.936829,42,140,-0.361533,-0.014907,0.854304,0.139561,0
4.540516,-87.449768,331.254272,43,142,-0.374489,0.007279,0.71388,0.139493,0
4.476007,-89.16922,332.737244,44,139,-0.380242,0.01315,0.569616,0.139639,0
3.36817,-90.538353,335.018738,44,141,-0.381357,0.014234,0.449105,0.139619,0
2.431522,-91.867683,338.536316,44,140,-0.381681,0.014571,0.308322,0.139493,0
2.322505,-92.526505,341.2005,43,141,-0.381831,0.01477,0.165058,0.139648,0
3.378744,-93.603142,343.121796,45,145,-0.381831,0.014695,0.083062,0.139619,0
4.567346,-94.854874,344.034607,45,148,-0.381781,0.014683,0.064332,0.139581,0
4.516551,-95.251152,345.253021,45,151,-0.381744,0.014646,0.082335,0.139464,0
5.494104,-95.558693,346.042267,44,151,-0.381843,0.014727,0.085854,0.139648,0
6.326226,-96.133644,346.347137,45,151,-0.381806,0.014702,0.086882,0.139648,0
5.584418,-96.38549,347.49234,46,147,-0.381781,0.014683,0.087124,0.139571,0
5.058049,-96.373688,348.948517,45,148,-0.381775,0.01467,0.087192,0.139522,0
4.316597,-95.835388,350.592926,53,155,-0.381875,0.014764,0.087134,0.139619,0
2.776703,-93.629227,350.337555,162,130,-0.381818,0.014714,0.08725,0.13961,0
3.123783,-88.638718,347.373383,190,51,-0.381781,0.014664,0.087163,0.147152,0
3.296036,-85.253105,340.65387,207,14,-0.366257,-0.006768,0.093706,0.227112,0
2.373128,-81.499596,336.634705,235,-7,-0.329855,-0.08715,0.107414,0.36487,0
0.039461,-79.563812,334.563049,252,-10,-0.268767,-0.181231,0.114482,0.508241,0
-3.741805,-80.127174,332.296234,251,-10,-0.208141,-0.268923,0.124787,0.652068,0
-1.289391,-80.787582,331.666809,251,-10,-0.155442,-0.327325,0.135645,0.795478,2
-1.374193,-82.843513,331.445892,248,-10,-0.10369,-0.350583,0.138776,0.901205,2
-0.565419,-82.437256,331.323944,251,-10,-0.068479,-0.359084,0.139358,0.921787,2
-0.412042,-84.478218,331.01532,247,-10,-0.022679,-0.361022,0.139532,0.855864,2
-0.688097,-86.663345,333.995728,250,-11,0.011835,-0.365764,0.13959,0.720792,2
-2.457182,-89.534363,337.445038,249,-10,0.022031,-0.373274,0.1396,0.576529,2
-1.31903,-91.057068,341.387085,250,-11,0.023994,-0.375244,0.1396,0.433565,2
-0.223412,-92.054832,343.800354,250,-11,0.024355,-0.375642,0.139493,0.289748,2
0.584025,-91.359428,343.164215,249,-11,0.024474,-0.375792,0.139571,0.171669,2
-0.711758,-93.385712,344.141113,246,-11,0.024486,-0.375792,0.13961,0.094046,2
-1.124266,-94.85067,347.508301,248,-11,0.024573,-0.375804,0.139561,0.097487,2
-0.84503,-95.312286,350.18335,248,-11,0.024467,-0.375804,0.139571,0.105805,2
-1.454962,-95.744453,350.850708,243,-11,0.024567,-0.375804,0.139639,0.108209,2
-3.128474,-96.771736,352.800751,241,-11,0.024542,-0.375942,0.13961,0.108733,2
-3.732935,-97.308365,356.093536,238,-11,0.024486,-0.375773,0.139503,0.108859,2
-3.838712,-98.033089,359.598083,229,-11,0.024548,-0.37591,0.139639,0.108859,2
-4.187291,-98.359024,38.718102,232,-9,0.024536,-0.375817,0.139619,0.108888,2
-4.494717,-98.660774,205.656128,241,-10,0.024523,-0.375804,0.139552,0.108917,2
-2.130014,-97.930626,125.492508,265,2,0.024555,-0.375867,0.139552,0.108849,2
0.123618,-95.63765,359.349426,235,39,0.024511,-0.375836,0.139552,0.109063,2
1.966382,-91.444008,352.8172,102,46,0.024517,-0.37578,0.139658,0.108898,2
0.775512,-88.272812,346.507599,64,80,0.019538,-0.372221,0.184078,0.114007,2
1.376193,-85.058876,341.065186,51,110,-0.017973,-0.344762,0.309582,0.123013,2
1.061199,-82.123901,337.102142,42,125,-0.103597,-0.295086,0.455784,0.134006,2
3.292408,-80.962395,333.270752,42,128,-0.193153,-0.237002,0.597653,0.138417,0
3.545982,-81.197655,329.96817,43,125,-0.282896,-0.1853,0.741916,0.13928,0
3.45096,-82.428825,327.631042,42,130,-0.341696,-0.139824,0.874982,0.139542,0
1.370869,-85.191338,327.455383,43,132,-0.361882,-0.090721,0.932392,0.139542,0
-0.385196,-86.037064,329.420441,44,135,-0.361801,-0.040328,0.890289,0.13961,0
1.499016,-87.05584,331.893585,46,136,-0.365833,-0.003359,0.765289,0.139639,0
2.677144,-88.551392,333.014343,46,134,-0.377736,0.010713,0.64564,0.139571,0
3.449145,-90.021629,333.670013,47,136,-0.380933,0.013817,0.501823,0.139571,0
1.891572,-91.411545,336.414459,47,135,-0.381594,0.01449,0.357551,0.139571,0
1.806022,-92.547325,339.012451,47,135,-0.381725,0.014627,0.238784,0.139581,0
2.672673,-92.943008,341.073517,46,135,-0.381837,0.014733,0.110924,0.139629,0
3.883697,-93.392464,341.440216,46,134,-0.381787,0.014677,0.063411,0.1396,0
3.593356,-93.816978,342.100342,47,137,-0.381744,0.014646,0.078292,0.139532,0
2.758497,-93.78064,342.520294,47,135,-0.381806,0.014689,0.085185,0.139619,0
2.675815,-93.556602,342.498535,46,136,-0.381825,0.014745,0.086736,0.13961,0
3.183261,-93.916344,342.299835,46,139,-0.381775,0.014677,0.087085,0.1396,0
3.447746,-94.071083,342.292633,46,138,-0.381762,0.014664,0.087153,0.139503,0
3.656809,-94.40863,343.177368,46,137,-0.381818,0.014689,0.087163,0.139619,0
3.392554,-94.76606,343.04303,46,137,-0.381837,0.014733,0.087182,0.139619,0
3.086683,-95.03257,343.909912,46,137,-0.3818,0.014733,0.087202,0.13959,0
3.203258,-95.256393,344.332214,47,136,-0.381769,0.014677,0.087202,0.139552,0
4.955479,-96.155556,345.157959,46,138,-0.381775,0.014677,0.087163,0.139571,0
5.172716,-96.513557,345.894958,46,138,-0.381831,0.014677,0.087163,0.139658,0
5.779757,-96.325134,346.098572,45,135,-0.381843,0.014695,0.087153,0.13961,0
5.772004,-96.683548,346.442291,46,131,-0.381775,0.014739,0.087221,0.139542,0
5.621145,-96.777313,346.951508,47,137,-0.381769,0.014683,0.087231,0.139532,0
4.972938,-96.043335,348.922485,50,149,-0.381899,0.014689,0.087124,0.139687,0
3.156913,-94.521156,348.869934,171,123,-0.381769,0.014646,0.087298,0.139426,0
4.360282,-89.869492,346.265015,196,44,-0.37841,0.009492,0.088714,0.16592,0
3.179743,-86.020653,340.513306,208,2,-0.352777,-0.036925,0.099591,0.275865,0
2.072005,-84.419136,337.283569,208,-7,-0.302845,-0.127192,0.11104,0.417957,0
-0.145067,-82.215492,337.383301,216,-9,-0.239713,-0.22111,0.119077,0.56222,0
-1.776129,-82.929527,335.768951,219,-9,-0.186971,-0.298245,0.130225,0.706066,2
-0.626486,-85.164528,334.897095,223,-9,-0.131953,-0.341503,0.137584,0.848429,2
-1.917575,-87.829422,336.534088,224,-9,-0.086577,-0.35497,0.139096,0.923764,2
1.295846,-88.107353,337.285767,232,-11,-0.048143,-0.360374,0.139503,0.914312,2
-0.305125,-89.139992,337.30365,238,-10,-0.005216,-0.362318,0.139561,0.81826,2
-1.091717,-91.674637,339.794189,246,-9,0.018784,-0.369666,0.139561,0.674132,2
-0.584792,-92.937927,342.295258,248,-9,0.022916,-0.374053,0.139639,0.530306,2
1.452546,-93.562202,344.564331,252,-11,0.024168,-0.375437,0.139503,0.411529,2
1.889328,-93.609703,345.310028,250,-10,0.024461,-0.375823,0.1396,0.267693,2
0.951405,-94.101448,346.437744,251,-10,0.024474,-0.375798,0.139571,0.138175,2
-0.275101,-94.738167,346.81778,249,-10,0.024567,-0.375792,0.13961,0.089732,2
-0.039487,-95.167664,348.141968,245,-10,0.02448,-0.375792,0.139464,0.099775,2
0.941145,-95.143005,348.183411,240,-10,0.024492,-0.375792,0.139581,0.106949,2
0.217358,-95.458786,348.560974,240,-10,0.024561,-0.375829,0.13961,0.108345,2
-0.467694,-96.082947,349.39566,237,-10,0.02453,-0.375804,0.13961,0.108762,2
-1.130051,-96.075241,350.633148,231,-10,0.024486,-0.375742,0.139532,0.108869,2
-1.145548,-96.292114,351.533447,228,-11,0.024492,-0.375836,0.139581,0.108878,2
-1.713108,-96.729462,352.468628,227,-11,0.024573,-0.375804,0.139629,0.108878,2
-2.072182,-96.962166,353.469482,228,-11,0.024517,-0.375755,0.139532,0.108878,2
-3.172193,-97.745995,355.072296,224,-11,0.024499,-0.375811,0.139542,0.108898,2
-4.363883,-98.441925,359.958069,214,-11,0.024499,-0.375879,0.139639,0.108898,2
-4.287926,-98.51931,0.384133,221,-12,0.02458,-0.375798,0.13959,0.108888,2
-4.139085,-98.326912,0.811031,235,-10,0.024499,-0.375773,0.139552,0.108878,2
-1.83387,-97.338913,1.287281,258,-6,0.024536,-0.375935,0.139561,0.10882,2
-2.031897,-96.267113,234.181808,266,37,0.024542,-0.375836,0.139648,0.109004,2
1.574652,-91.947891,314.778229,99,64,0.024499,-0.375798,0.145814,0.108917,2
-1.623687,-88.286118,335.094635,54,96,0.011592,-0.365484,0.22177,0.115441,2
0.552102,-86.391319,338.976227,49,112,-0.038159,-0.33041,0.364201,0.124244,2
0.919296,-83.000946,336.564911,42,124,-0.128351,-0.278932,0.506292,0.135015,2
4.039538,-82.755478,333.267975,43,128,-0.219471,-0.223796,0.650129,0.138601,0
3.90134,-83.786766,330.652374,42,123,-0.303518,-0.173372,0.794372,0.139435,0
2.484538,-86.378723,330.093689,43,125,-0.351038,-0.130514,0.916086,0.139581,0
1.029833,-88.01506,330.91983,43,130,-0.362405,-0.071065,0.953071,0.139581,0
1.525008,-89.17659,333.193329,45,130,-0.361352,-0.022186,0.890803,0.139522,0
2.379449,-89.961159,335.127686,43,135,-0.37095,0.003914,0.755556,0.139542,0
4.195663,-91.859543,336.671173,47,138,-0.379407,0.012365,0.614579,0.139658,0
3.123255,-92.866982,337.450623,47,144,-0.381133,0.014172,0.472653,0.139484,0
2.079672,-93.475578,340.128418,47,144,-0.381632,0.014521,0.351714,0.13959,0
1.932804,-93.093613,341.92099,47,144,-0.381756,0.014652,0.207674,0.139581,0
3.626048,-92.892113,342.01825,45,145,-0.381843,0.014764,0.090023,0.139648,0
4.529729,-93.576996,341.345764,47,142,-0.381794,0.014689,0.056111,0.13961,0
3.451637,-94.062752,340.801086,45,143,-0.381737,0.014639,0.079097,0.139484,0
2.401332,-93.423546,342.088654,44,143,-0.381794,0.014683,0.084952,0.13959,0
3.53709,-93.776283,342.435028,46,142,-0.38185,0.014751,0.086688,0.139639,0
4.047053,-94.091698,342.060944,46,142,-0.381794,0.014689,0.087085,0.1396,0
3.512639,-94.39679,342.519073,47,140,-0.381756,0.014664,0.087163,0.139571,0
3.077099,-95.07383,342.655212,46,144,-0.3818,0.014664,0.087163,0.1396,0
3.65292,-96.456932,344.866272,46,141,-0.38185,0.014733,0.087172,0.1396,0
5.673297,-97.229774,346.219391,46,131,-0.381787,0.014727,0.087211,0.1396,0
6.204143,-96.79081,346.247192,46,125,-0.381781,0.014689,0.087172,0.1396,0
6.081585,-96.483345,345.589752,46,128,-0.381787,0.014689,0.087134,0.1396,0
5.508608,-95.982628,346.006409,46,133,-0.3818,0.014677,0.087231,0.13959,0
5.171733,-95.040352,346.418884,45,140,-0.381875,0.014683,0.087124,0.13959,0
6.346012,-93.951797,345.474915,153,111,-0.381781,0.014702,0.087308,0.139522,0
4.895244,-87.484909,342.410065,201,45,-0.38013,0.012745,0.088064,0.160356,0
6.966491,-85.115067,334.859955,218,1,-0.359364,-0.022959,0.096508,0.263766,0
0.639292,-80.127304,330.91217,237,-10,-0.315359,-0.109692,0.109945,0.407574,0
-0.714296,-78.276749,329.292938,251,-10,-0.255879,-0.206097,0.116353,0.558739,0
-2.005146,-81.12188,328.809357,250,-10,-0.197615,-0.28752,0.127656,0.719008,2
-1.537337,-82.795631,330.639282,252,-10,-0.14367,-0.335059,0.137031,0.855283,2
-2.051453,-84.764656,331.287598,249,-10,-0.094729,-0.352957,0.139144,0.921341,2
0.556584,-85.85891,332.052673,251,-10,-0.050717,-0.360299,0.139503,0.899945,2
-0.427349,-86.841057,333.572266,250,-11,-0.006407,-0.362243,0.139552,0.795555,2
-0.637694,-88.890717,335.108063,253,-10,0.018304,-0.369211,0.139639,0.651767,2
-1.075733,-91.044144,337.60321,254,-9,0.022878,-0.374022,0.13961,0.508735,2
1.260593,-92.609291,340.517548,256,-11,0.024156,-0.375399,0.139532,0.387884,2
1.632925,-93.12278,341.792389,256,-11,0.024499,-0.375773,0.139678,0.244038,2
1.247476,-93.28447,342.279266,256,-11,0.024492,-0.375773,0.139639,0.12406,2
-0.163886,-94.41436,344.03302,255,-11,0.024499,-0.375786,0.13959,0.086969,2
0.58496,-95.106026,346.618591,252,-10,0.024542,-0.375742,0.139464,0.101908,2
1.143927,-94.907745,346.390411,248,-10,0.02448,-0.375817,0.13959,0.107337,2
-0.19794,-95.486275,346.789886,243,-10,0.024611,-0.375861,0.139639,0.108539,2
-1.089389,-96.246483,349.411255,245,-10,0.024499,-0.375804,0.139532,0.10884,2
-1.503523,-96.580132,351.30484,248,-12,0.024486,-0.375798,0.139552,0.108878,2
-2.903132,-97.759659,353.763367,224,-11,0.024604,-0.375904,0.139619,0.108878,2
-3.931261,-98.259956,356.883972,228,-11,0.02453,-0.375792,0.1396,0.108869,2
-3.972054,-98.592812,227.490753,254,-11,0.024505,-0.375792,0.139571,0.108869,2
